"Plot Title: CM2SM"
"#","Date Time, GMT-08:00","Water Content, m³/m³ (LGR S/N: 20418942, SEN S/N: 20684002, LBL: 30 CM)","Water Content, m³/m³ (LGR S/N: 20418942, SEN S/N: 20684005, LBL: 10 CM)","Water Content, m³/m³ (LGR S/N: 20418942, SEN S/N: 20684009, LBL: 1 M)"
984,12/29/19 03:30:01 AM,0.3072,0.2664,0.2286
985,12/29/19 04:00:01 AM,0.3072,0.2664,0.2286
986,12/29/19 04:30:01 AM,0.3072,0.2660,0.2286
987,12/29/19 05:00:01 AM,0.3072,0.2664,0.2282
988,12/29/19 05:30:01 AM,0.3072,0.2664,0.2286
989,12/29/19 06:00:01 AM,0.3072,0.2664,0.1898
990,12/29/19 06:30:01 AM,0.3072,0.2660,0.2286
991,12/29/19 07:00:01 AM,0.3069,0.2660,0.1976
992,12/29/19 07:30:01 AM,0.3069,0.2660,0.2286
993,12/29/19 08:00:01 AM,0.3072,0.2660,0.2286
994,12/29/19 08:30:01 AM,0.3072,0.2660,0.2286
995,12/29/19 09:00:01 AM,0.3072,0.2660,0.2257
996,12/29/19 09:30:01 AM,0.3072,0.2660,0.2286
997,12/29/19 10:00:01 AM,0.3072,0.2660,0.2286
998,12/29/19 10:30:01 AM,0.3072,0.2660,0.2286
999,12/29/19 11:00:01 AM,0.3072,0.2664,0.1742
1000,12/29/19 11:30:01 AM,0.3072,0.2660,0.1779
1001,12/29/19 12:00:01 PM,0.3072,0.2660,0.1703
1002,12/29/19 12:30:01 PM,0.3069,0.2660,0.1752
1003,12/29/19 01:00:01 PM,0.3072,0.2660,0.1807
1004,12/29/19 01:30:01 PM,0.3069,0.2660,0.1923
1005,12/29/19 02:00:01 PM,0.3069,0.2660,0.1939
1006,12/29/19 02:30:01 PM,0.3069,0.2660,0.2286
1007,12/29/19 03:00:01 PM,0.3072,0.2660,0.2286
1008,12/29/19 03:30:01 PM,0.3072,0.2660,0.2286
1009,12/29/19 04:00:01 PM,0.3072,0.2657,0.2286
1010,12/29/19 04:30:01 PM,0.3072,0.2660,0.2286
1011,12/29/19 05:00:01 PM,0.3072,0.2657,0.2286
1012,12/29/19 05:30:01 PM,0.3069,0.2657,0.2286
1013,12/29/19 06:00:01 PM,0.3069,0.2657,0.2286
1014,12/29/19 06:30:01 PM,0.3069,0.2657,0.2286
1015,12/29/19 07:00:01 PM,0.3069,0.2657,0.2286
1016,12/29/19 07:30:01 PM,0.3069,0.2660,0.2286
1017,12/29/19 08:00:01 PM,0.3069,0.2666,0.2286
1018,12/29/19 08:30:01 PM,0.3069,0.2670,0.2286
1019,12/29/19 09:00:01 PM,0.3069,0.2673,0.2286
1020,12/29/19 09:30:01 PM,0.3069,0.2680,0.2286
1021,12/29/19 10:00:01 PM,0.3072,0.2684,0.2286
1022,12/29/19 10:30:01 PM,0.3069,0.2687,0.2286
1023,12/29/19 11:00:01 PM,0.3069,0.2691,0.2286
1024,12/29/19 11:30:01 PM,0.3069,0.2691,0.2286
1025,12/30/19 12:00:01 AM,0.3069,0.2694,0.2286
1026,12/30/19 12:30:01 AM,0.3069,0.2694,0.2277
1027,12/30/19 01:00:01 AM,0.3069,0.2698,0.2282
1028,12/30/19 01:30:01 AM,0.3069,0.2698,0.2286
1029,12/30/19 02:00:01 AM,0.3069,0.2698,0.2286
1030,12/30/19 02:30:01 AM,0.3069,0.2698,0.2286
1031,12/30/19 03:00:01 AM,0.3069,0.2698,0.2286
1032,12/30/19 03:30:01 AM,0.3069,0.2701,0.1667
1033,12/30/19 04:00:01 AM,0.3069,0.2701,0.2286
1034,12/30/19 04:30:01 AM,0.3069,0.2701,0.2286
1035,12/30/19 05:00:01 AM,0.3069,0.2698,0.2286
1036,12/30/19 05:30:01 AM,0.3069,0.2701,0.1826
1037,12/30/19 06:00:01 AM,0.3069,0.2698,0.2282
1038,12/30/19 06:30:01 AM,0.3069,0.2698,0.2282
1039,12/30/19 07:00:01 AM,0.3069,0.2698,0.2286
1040,12/30/19 07:30:01 AM,0.3069,0.2698,0.2286
1041,12/30/19 08:00:01 AM,0.3069,0.2698,0.2282
1042,12/30/19 08:30:01 AM,0.3069,0.2698,0.2286
1043,12/30/19 09:00:01 AM,0.3072,0.2698,0.2286
1044,12/30/19 09:30:01 AM,0.3072,0.2701,0.2286
1045,12/30/19 10:00:01 AM,0.3072,0.2701,0.2286
1046,12/30/19 10:30:01 AM,0.3072,0.2701,0.2286
1047,12/30/19 11:00:01 AM,0.3072,0.2698,0.1667
1048,12/30/19 11:30:01 AM,0.3069,0.2698,0.1652
1049,12/30/19 12:00:01 PM,0.3072,0.2698,0.1542
1050,12/30/19 12:30:01 PM,0.3072,0.2698,0.1490
1051,12/30/19 01:00:01 PM,0.3072,0.2698,0.2282
1052,12/30/19 01:30:01 PM,0.3072,0.2698,0.2277
1053,12/30/19 02:00:01 PM,0.3072,0.2701,0.1466
1054,12/30/19 02:30:01 PM,0.3072,0.2701,0.1484
1055,12/30/19 03:00:01 PM,0.3072,0.2701,0.1455
1056,12/30/19 03:30:01 PM,0.3072,0.2705,0.2282
1057,12/30/19 04:00:01 PM,0.3072,0.2708,0.2282
1058,12/30/19 04:30:01 PM,0.3072,0.2715,0.2282
1059,12/30/19 05:00:01 PM,0.3072,0.2719,0.2282
1060,12/30/19 05:30:01 PM,0.3072,0.2726,0.2277
1061,12/30/19 06:00:01 PM,0.3077,0.2729,0.2277
1062,12/30/19 06:30:01 PM,0.3077,0.2729,0.2277
1063,12/30/19 07:00:01 PM,0.3077,0.2732,0.2277
1064,12/30/19 07:30:01 PM,0.3080,0.2732,0.2277
1065,12/30/19 08:00:01 PM,0.3080,0.2732,0.2277
1066,12/30/19 08:30:01 PM,0.3084,0.2736,0.2277
1067,12/30/19 09:00:01 PM,0.3084,0.2736,0.2282
1068,12/30/19 09:30:01 PM,0.3084,0.2736,0.2282
1069,12/30/19 10:00:01 PM,0.3087,0.2736,0.2282
1070,12/30/19 10:30:01 PM,0.3087,0.2736,0.2277
1071,12/30/19 11:00:01 PM,0.3087,0.2736,0.2282
1072,12/30/19 11:30:01 PM,0.3092,0.2736,0.2282
1073,12/31/19 12:00:01 AM,0.3092,0.2736,0.2282
1074,12/31/19 12:30:01 AM,0.3092,0.2736,0.2282
1075,12/31/19 01:00:01 AM,0.3095,0.2732,0.2277
1076,12/31/19 01:30:01 AM,0.3095,0.2732,0.2282
1077,12/31/19 02:00:01 AM,0.3095,0.2732,0.2195
1078,12/31/19 02:30:01 AM,0.3095,0.2732,0.2282
1079,12/31/19 03:00:01 AM,0.3098,0.2732,0.2282
1080,12/31/19 03:30:01 AM,0.3098,0.2732,0.2282
1081,12/31/19 04:00:01 AM,0.3098,0.2732,0.2282
1082,12/31/19 04:30:01 AM,0.3098,0.2732,0.2282
1083,12/31/19 05:00:01 AM,0.3098,0.2732,0.2282
1084,12/31/19 05:30:01 AM,0.3098,0.2729,0.2282
1085,12/31/19 06:00:01 AM,0.3098,0.2729,0.2277
1086,12/31/19 06:30:01 AM,0.3098,0.2729,0.1523
1087,12/31/19 07:00:01 AM,0.3098,0.2729,0.2277
1088,12/31/19 07:30:01 AM,0.3098,0.2729,0.2277
1089,12/31/19 08:00:01 AM,0.3102,0.2729,0.2277
1090,12/31/19 08:30:01 AM,0.3102,0.2729,0.1642
1091,12/31/19 09:00:01 AM,0.3102,0.2729,0.2277
1092,12/31/19 09:30:01 AM,0.3102,0.2729,0.2277
1093,12/31/19 10:00:01 AM,0.3102,0.2726,0.2282
1094,12/31/19 10:30:01 AM,0.3102,0.2726,0.2282
1095,12/31/19 11:00:01 AM,0.3102,0.2726,0.2282
1096,12/31/19 11:30:01 AM,0.3102,0.2726,0.2277
1097,12/31/19 12:00:01 PM,0.3102,0.2726,0.2282
1098,12/31/19 12:30:01 PM,0.3102,0.2726,0.2277
1099,12/31/19 01:00:01 PM,0.3102,0.2722,0.1391
1100,12/31/19 01:30:01 PM,0.3106,0.2726,0.1302
1101,12/31/19 02:00:01 PM,0.3106,0.2722,0.1290
1102,12/31/19 02:30:01 PM,0.3106,0.2722,0.1396
1103,12/31/19 03:00:01 PM,0.3106,0.2726,0.2282
1104,12/31/19 03:30:01 PM,0.3106,0.2726,0.2277
1105,12/31/19 04:00:01 PM,0.3102,0.2726,0.2277
1106,12/31/19 04:30:01 PM,0.3102,0.2729,0.2277
1107,12/31/19 05:00:01 PM,0.3106,0.2729,0.2277
1108,12/31/19 05:30:01 PM,0.3106,0.2729,0.2277
1109,12/31/19 06:00:01 PM,0.3106,0.2732,0.2277
1110,12/31/19 06:30:01 PM,0.3106,0.2732,0.2277
1111,12/31/19 07:00:01 PM,0.3106,0.2736,0.2277
1112,12/31/19 07:30:01 PM,0.3106,0.2736,0.2277
1113,12/31/19 08:00:01 PM,0.3106,0.2736,0.2274
1114,12/31/19 08:30:01 PM,0.3106,0.2736,0.2274
1115,12/31/19 09:00:01 PM,0.3110,0.2736,0.2277
1116,12/31/19 09:30:01 PM,0.3110,0.2736,0.2277
1117,12/31/19 10:00:01 PM,0.3110,0.2736,0.2277
1118,12/31/19 10:30:01 PM,0.3110,0.2736,0.2277
1119,12/31/19 11:00:01 PM,0.3110,0.2736,0.2277
1120,12/31/19 11:30:01 PM,0.3113,0.2736,0.2274
1121,01/01/20 12:00:01 AM,0.3113,0.2736,0.2277
1122,01/01/20 12:30:01 AM,0.3113,0.2736,0.2274
1123,01/01/20 01:00:01 AM,0.3113,0.2736,0.2277
1124,01/01/20 01:30:01 AM,0.3113,0.2736,0.2277
1125,01/01/20 02:00:01 AM,0.3113,0.2736,0.2277
1126,01/01/20 02:30:01 AM,0.3113,0.2736,0.2131
1127,01/01/20 03:00:01 AM,0.3113,0.2736,0.2277
1128,01/01/20 03:30:01 AM,0.3113,0.2736,0.2277
1129,01/01/20 04:00:01 AM,0.3113,0.2736,0.2277
1130,01/01/20 04:30:01 AM,0.3118,0.2736,0.2277
1131,01/01/20 05:00:01 AM,0.3113,0.2736,0.2277
1132,01/01/20 05:30:01 AM,0.3113,0.2736,0.2277
1133,01/01/20 06:00:01 AM,0.3118,0.2736,0.2277
1134,01/01/20 06:30:01 AM,0.3113,0.2736,0.2277
1135,01/01/20 07:00:01 AM,0.3118,0.2736,0.2277
1136,01/01/20 07:30:01 AM,0.3118,0.2736,0.1153
1137,01/01/20 08:00:01 AM,0.3113,0.2736,0.2277
1138,01/01/20 08:30:01 AM,0.3113,0.2736,0.1271
1139,01/01/20 09:00:01 AM,0.3118,0.2736,0.2277
1140,01/01/20 09:30:01 AM,0.3118,0.2736,0.1335
1141,01/01/20 10:00:01 AM,0.3118,0.2739,0.2277
1142,01/01/20 10:30:01 AM,0.3118,0.2746,0.1387
1143,01/01/20 11:00:01 AM,0.3118,0.2759,0.2277
1144,01/01/20 11:30:01 AM,0.3118,0.2776,0.1412
1145,01/01/20 12:00:01 PM,0.3118,0.2793,0.2277
1146,01/01/20 12:30:01 PM,0.3121,0.2806,0.2277
1147,01/01/20 01:00:01 PM,0.3121,0.2817,0.2282
1148,01/01/20 01:30:01 PM,0.3121,0.2830,0.2282
1149,01/01/20 02:00:01 PM,0.3121,0.2847,0.2277
1150,01/01/20 02:30:01 PM,0.3125,0.2864,0.2277
1151,01/01/20 03:00:01 PM,0.3128,0.2871,0.2277
1152,01/01/20 03:30:01 PM,0.3136,0.2871,0.2277
1153,01/01/20 04:00:01 PM,0.3148,0.2868,0.2277
1154,01/01/20 04:30:01 PM,0.3160,0.2864,-0.4737
1155,01/01/20 05:00:01 PM,0.3171,0.2864,0.2274
1156,01/01/20 05:30:01 PM,0.3178,0.2857,0.2274
1157,01/01/20 06:00:01 PM,0.3183,0.2853,-0.4356
1158,01/01/20 06:30:01 PM,0.3183,0.2850,-0.3878
1159,01/01/20 07:00:01 PM,0.3187,0.2847,0.2277
1160,01/01/20 07:30:01 PM,0.3187,0.2844,0.2274
1161,01/01/20 08:00:01 PM,0.3187,0.2840,0.2277
1162,01/01/20 08:30:01 PM,0.3187,0.2837,0.2277
1163,01/01/20 09:00:01 PM,0.3183,0.2834,0.2277
1164,01/01/20 09:30:01 PM,0.3183,0.2830,0.2274
1165,01/01/20 10:00:01 PM,0.3183,0.2827,0.2277
1166,01/01/20 10:30:01 PM,0.3178,0.2824,0.2277
1167,01/01/20 11:00:01 PM,0.3178,0.2821,0.2277
1168,01/01/20 11:30:01 PM,0.3178,0.2821,0.2277
1169,01/02/20 12:00:01 AM,0.3178,0.2817,0.2277
1170,01/02/20 12:30:01 AM,0.3175,0.2813,0.2277
1171,01/02/20 01:00:01 AM,0.3175,0.2810,0.2277
1172,01/02/20 01:30:01 AM,0.3175,0.2810,0.2277
1173,01/02/20 02:00:01 AM,0.3171,0.2803,0.2277
1174,01/02/20 02:30:01 AM,0.3171,0.2803,0.2277
1175,01/02/20 03:00:01 AM,0.3171,0.2800,0.2277
1176,01/02/20 03:30:01 AM,0.3171,0.2796,0.2277
1177,01/02/20 04:00:01 AM,0.3168,0.2793,0.2277
1178,01/02/20 04:30:01 AM,0.3168,0.2793,0.2277
1179,01/02/20 05:00:01 AM,0.3168,0.2790,0.2277
1180,01/02/20 05:30:01 AM,0.3163,0.2786,0.2277
1181,01/02/20 06:00:01 AM,0.3163,0.2786,0.2277
1182,01/02/20 06:30:01 AM,0.3163,0.2783,0.2282
1183,01/02/20 07:00:01 AM,0.3160,0.2780,0.2282
1184,01/02/20 07:30:01 AM,0.3160,0.2780,0.2282
1185,01/02/20 08:00:01 AM,0.3160,0.2776,0.2282
1186,01/02/20 08:30:01 AM,0.3160,0.2776,0.2282
1187,01/02/20 09:00:01 AM,0.3156,0.2773,0.2286
1188,01/02/20 09:30:01 AM,0.3156,0.2773,0.2286
1189,01/02/20 10:00:01 AM,0.3156,0.2770,0.2286
1190,01/02/20 10:30:01 AM,0.3156,0.2770,0.2286
1191,01/02/20 11:00:01 AM,0.3156,0.2766,0.2286
1192,01/02/20 11:30:01 AM,0.3151,0.2766,0.2286
1193,01/02/20 12:00:01 PM,0.3151,0.2763,0.2291
1194,01/02/20 12:30:01 PM,0.3151,0.2763,0.2286
1195,01/02/20 01:00:01 PM,0.3151,0.2763,0.1667
1196,01/02/20 01:30:01 PM,0.3151,0.2759,0.2286
1197,01/02/20 02:00:01 PM,0.3151,0.2759,0.2286
1198,01/02/20 02:30:01 PM,0.3151,0.2763,0.2291
1199,01/02/20 03:00:01 PM,0.3148,0.2763,-0.4737
1200,01/02/20 03:30:01 PM,0.3148,0.2773,0.2286
1201,01/02/20 04:00:01 PM,0.3148,0.2783,0.2286
1202,01/02/20 04:30:01 PM,0.3148,0.2790,0.2286
1203,01/02/20 05:00:01 PM,0.3151,0.2793,0.2286
1204,01/02/20 05:30:01 PM,0.3151,0.2793,0.2286
1205,01/02/20 06:00:01 PM,0.3156,0.2796,0.2286
1206,01/02/20 06:30:01 PM,0.3156,0.2796,0.2286
1207,01/02/20 07:00:01 PM,0.3160,0.2796,0.2291
1208,01/02/20 07:30:01 PM,0.3160,0.2793,0.2291
1209,01/02/20 08:00:01 PM,0.3160,0.2793,0.2291
1210,01/02/20 08:30:01 PM,0.3160,0.2793,0.2291
1211,01/02/20 09:00:01 PM,0.3160,0.2790,0.2291
1212,01/02/20 09:30:01 PM,0.3160,0.2790,0.2291
1213,01/02/20 10:00:01 PM,0.3160,0.2786,0.2291
1214,01/02/20 10:30:01 PM,0.3160,0.2786,0.2291
1215,01/02/20 11:00:01 PM,0.3160,0.2783,0.2291
1216,01/02/20 11:30:01 PM,0.3160,0.2783,0.2294
1217,01/03/20 12:00:01 AM,0.3160,0.2783,0.2294
1218,01/03/20 12:30:01 AM,0.3160,0.2783,0.2294
1219,01/03/20 01:00:01 AM,0.3156,0.2780,0.2294
1220,01/03/20 01:30:01 AM,0.3156,0.2780,0.2294
1221,01/03/20 02:00:01 AM,0.3156,0.2776,0.2294
1222,01/03/20 02:30:01 AM,0.3156,0.2776,0.2294
1223,01/03/20 03:00:01 AM,0.3156,0.2773,0.2294
1224,01/03/20 03:30:01 AM,0.3156,0.2773,0.2294
1225,01/03/20 04:00:01 AM,0.3151,0.2770,0.2294
1226,01/03/20 04:30:01 AM,0.3151,0.2770,0.2294
1227,01/03/20 05:00:01 AM,0.3151,0.2770,0.2294
1228,01/03/20 05:30:01 AM,0.3151,0.2770,0.2299
1229,01/03/20 06:00:01 AM,0.3151,0.2766,0.2299
1230,01/03/20 06:30:01 AM,0.3151,0.2766,0.2299
1231,01/03/20 07:00:01 AM,0.3148,0.2763,0.2299
1232,01/03/20 07:30:01 AM,0.3148,0.2759,0.2299
1233,01/03/20 08:00:01 AM,0.3148,0.2759,0.2299
1234,01/03/20 08:30:01 AM,0.3148,0.2759,0.2299
1235,01/03/20 09:00:01 AM,0.3148,0.2756,0.2299
1236,01/03/20 09:30:01 AM,0.3148,0.2756,0.2303
1237,01/03/20 10:00:01 AM,0.3148,0.2756,0.1840
1238,01/03/20 10:30:01 AM,0.3148,0.2753,0.2303
1239,01/03/20 11:00:01 AM,0.3148,0.2753,0.2303
1240,01/03/20 11:30:01 AM,0.3148,0.2753,0.2306
1241,01/03/20 12:00:01 PM,0.3144,0.2753,0.2306
1242,01/03/20 12:30:01 PM,0.3144,0.2753,0.2306
1243,01/03/20 01:00:01 PM,0.3144,0.2753,0.2306
1244,01/03/20 01:30:01 PM,0.3144,0.2753,0.2306
1245,01/03/20 02:00:01 PM,0.3144,0.2753,0.1797
1246,01/03/20 02:30:01 PM,0.3144,0.2759,0.2306
1247,01/03/20 03:00:01 PM,0.3144,0.2773,0.2311
1248,01/03/20 03:30:01 PM,0.3144,0.2790,0.1994
1249,01/03/20 04:00:01 PM,0.3144,0.2803,0.2306
1250,01/03/20 04:30:01 PM,0.3144,0.2806,-0.1528
1251,01/03/20 05:00:01 PM,0.3144,0.2810,0.2303
1252,01/03/20 05:30:01 PM,0.3148,0.2810,0.2306
1253,01/03/20 06:00:01 PM,0.3148,0.2810,0.2306
1254,01/03/20 06:30:01 PM,0.3151,0.2806,0.2306
1255,01/03/20 07:00:01 PM,0.3151,0.2803,0.2306
1256,01/03/20 07:30:01 PM,0.3151,0.2803,0.2306
1257,01/03/20 08:00:01 PM,0.3156,0.2800,0.2306
1258,01/03/20 08:30:01 PM,0.3156,0.2800,0.2306
1259,01/03/20 09:00:01 PM,0.3156,0.2796,0.2306
1260,01/03/20 09:30:01 PM,0.3156,0.2796,0.2306
1261,01/03/20 10:00:01 PM,0.3156,0.2793,0.2311
1262,01/03/20 10:30:01 PM,0.3156,0.2793,0.2306
1263,01/03/20 11:00:01 PM,0.3156,0.2790,0.2311
1264,01/03/20 11:30:01 PM,0.3156,0.2790,0.2311
1265,01/04/20 12:00:01 AM,0.3156,0.2786,0.2311
1266,01/04/20 12:30:01 AM,0.3156,0.2786,0.2311
1267,01/04/20 01:00:01 AM,0.3156,0.2786,0.2311
1268,01/04/20 01:30:01 AM,0.3156,0.2783,0.2311
1269,01/04/20 02:00:01 AM,0.3156,0.2783,0.2315
1270,01/04/20 02:30:01 AM,0.3156,0.2780,0.2315
1271,01/04/20 03:00:01 AM,0.3156,0.2780,0.2306
1272,01/04/20 03:30:01 AM,0.3156,0.2776,0.2311
1273,01/04/20 04:00:01 AM,0.3156,0.2776,0.2311
1274,01/04/20 04:30:01 AM,0.3151,0.2773,-0.4737
1275,01/04/20 05:00:01 AM,0.3151,0.2770,-0.4737
1276,01/04/20 05:30:01 AM,0.3151,0.2770,0.2306
1277,01/04/20 06:00:01 AM,0.3151,0.2770,0.2306
1278,01/04/20 06:30:01 AM,0.3151,0.2770,0.2306
1279,01/04/20 07:00:01 AM,0.3151,0.2766,0.1939
1280,01/04/20 07:30:01 AM,0.3148,0.2766,0.2311
1281,01/04/20 08:00:01 AM,0.3148,0.2763,0.2311
1282,01/04/20 08:30:01 AM,0.3144,0.2763,0.2311
1283,01/04/20 09:00:01 AM,0.3140,0.2763,0.2306
1284,01/04/20 09:30:01 AM,0.3144,0.2759,-0.3494
1285,01/04/20 10:00:01 AM,0.3148,0.2759,0.2311
1286,01/04/20 10:30:01 AM,0.3148,0.2759,0.2229
1287,01/04/20 11:00:01 AM,0.3148,0.2759,0.2311
1288,01/04/20 11:30:01 AM,0.3144,0.2759,0.2311
1289,01/04/20 12:00:01 PM,0.3148,0.2759,0.2311
1290,01/04/20 12:30:01 PM,0.3144,0.2756,0.2311
1291,01/04/20 01:00:01 PM,0.3144,0.2756,0.2311
1292,01/04/20 01:30:01 PM,0.3144,0.2756,-0.4060
1293,01/04/20 02:00:01 PM,0.3144,0.2756,0.2306
1294,01/04/20 02:30:01 PM,0.3144,0.2756,0.2306
1295,01/04/20 03:00:01 PM,0.3144,0.2759,0.2306
1296,01/04/20 03:30:01 PM,0.3144,0.2766,-0.2550
1297,01/04/20 04:00:01 PM,0.3144,0.2770,0.2306
1298,01/04/20 04:30:01 PM,0.3144,0.2776,0.2306
1299,01/04/20 05:00:01 PM,0.3148,0.2780,0.2306
1300,01/04/20 05:30:01 PM,0.3148,0.2786,0.2311
1301,01/04/20 06:00:01 PM,0.3151,0.2786,0.2311
1302,01/04/20 06:30:01 PM,0.3156,0.2786,0.2311
1303,01/04/20 07:00:01 PM,0.3156,0.2786,0.2311
1304,01/04/20 07:30:01 PM,0.3160,0.2786,0.2311
1305,01/04/20 08:00:01 PM,0.3160,0.2786,0.2311
1306,01/04/20 08:30:01 PM,0.3160,0.2786,0.2311
1307,01/04/20 09:00:01 PM,0.3160,0.2786,0.2311
1308,01/04/20 09:30:01 PM,0.3163,0.2783,0.2311
1309,01/04/20 10:00:01 PM,0.3163,0.2783,0.2311
1310,01/04/20 10:30:01 PM,0.3163,0.2780,0.2311
1311,01/04/20 11:00:01 PM,0.3163,0.2780,0.2315
1312,01/04/20 11:30:01 PM,0.3163,0.2780,0.2311
1313,01/05/20 12:00:01 AM,0.3160,0.2780,0.2315
1314,01/05/20 12:30:01 AM,0.3160,0.2776,0.2311
1315,01/05/20 01:00:01 AM,0.3160,0.2776,0.2311
1316,01/05/20 01:30:01 AM,0.3160,0.2776,0.2311
1317,01/05/20 02:00:01 AM,0.3160,0.2773,0.2311
1318,01/05/20 02:30:01 AM,0.3160,0.2773,0.2311
1319,01/05/20 03:00:01 AM,0.3160,0.2773,0.2311
1320,01/05/20 03:30:01 AM,0.3160,0.2770,0.2311
1321,01/05/20 04:00:01 AM,0.3160,0.2770,0.2311
1322,01/05/20 04:30:01 AM,0.3156,0.2770,0.2311
1323,01/05/20 05:00:01 AM,0.3156,0.2770,0.2311
1324,01/05/20 05:30:01 AM,0.3156,0.2766,0.2311
1325,01/05/20 06:00:01 AM,0.3156,0.2766,0.2311
1326,01/05/20 06:30:01 AM,0.3151,0.2766,0.2311
1327,01/05/20 07:00:01 AM,0.3151,0.2763,0.2311
1328,01/05/20 07:30:01 AM,0.3151,0.2763,0.2311
1329,01/05/20 08:00:01 AM,0.3151,0.2759,0.2311
1330,01/05/20 08:30:01 AM,0.3151,0.2759,0.2311
1331,01/05/20 09:00:01 AM,0.3151,0.2759,0.2311
1332,01/05/20 09:30:01 AM,0.3151,0.2759,0.2315
1333,01/05/20 10:00:01 AM,0.3148,0.2759,0.2315
1334,01/05/20 10:30:01 AM,0.3151,0.2759,0.2315
1335,01/05/20 11:00:01 AM,0.3148,0.2756,0.2315
1336,01/05/20 11:30:01 AM,0.3148,0.2756,0.2174
1337,01/05/20 12:00:01 PM,0.3148,0.2756,0.2315
1338,01/05/20 12:30:01 PM,0.3148,0.2753,0.2315
1339,01/05/20 01:00:01 PM,0.3144,0.2753,0.2315
1340,01/05/20 01:30:01 PM,0.3148,0.2753,0.1434
1341,01/05/20 02:00:01 PM,0.3148,0.2753,0.2315
1342,01/05/20 02:30:01 PM,0.3144,0.2753,0.2315
1343,01/05/20 03:00:01 PM,0.3148,0.2753,0.2318
1344,01/05/20 03:30:01 PM,0.3148,0.2753,0.2229
1345,01/05/20 04:00:01 PM,0.3144,0.2756,0.0354
1346,01/05/20 04:30:01 PM,0.3144,0.2756,0.2315
1347,01/05/20 05:00:01 PM,0.3144,0.2756,0.2315
1348,01/05/20 05:30:01 PM,0.3144,0.2756,0.2315
1349,01/05/20 06:00:01 PM,0.3144,0.2759,0.2315
1350,01/05/20 06:30:01 PM,0.3144,0.2759,0.2315
1351,01/05/20 07:00:01 PM,0.3144,0.2759,0.2315
1352,01/05/20 07:30:01 PM,0.3144,0.2759,0.2315
1353,01/05/20 08:00:01 PM,0.3144,0.2759,0.2315
1354,01/05/20 08:30:01 PM,0.3144,0.2759,0.2315
1355,01/05/20 09:00:01 PM,0.3144,0.2759,0.2315
1356,01/05/20 09:30:01 PM,0.3144,0.2756,0.2315
1357,01/05/20 10:00:01 PM,0.3140,0.2756,0.2315
1358,01/05/20 10:30:01 PM,0.3140,0.2756,0.2315
1359,01/05/20 11:00:01 PM,0.3144,0.2756,0.2315
1360,01/05/20 11:30:01 PM,0.3144,0.2753,0.2315
1361,01/06/20 12:00:01 AM,0.3144,0.2753,0.2315
1362,01/06/20 12:30:01 AM,0.3140,0.2753,0.2315
1363,01/06/20 01:00:01 AM,0.3140,0.2753,0.2315
1364,01/06/20 01:30:01 AM,0.3140,0.2749,0.2315
1365,01/06/20 02:00:01 AM,0.3140,0.2749,0.2315
1366,01/06/20 02:30:01 AM,0.3140,0.2746,0.2315
1367,01/06/20 03:00:01 AM,0.3140,0.2746,0.2315
1368,01/06/20 03:30:01 AM,0.3136,0.2746,0.2315
1369,01/06/20 04:00:01 AM,0.3136,0.2746,0.2315
1370,01/06/20 04:30:01 AM,0.3136,0.2746,0.2315
1371,01/06/20 05:00:01 AM,0.3136,0.2743,0.2318
1372,01/06/20 05:30:01 AM,0.3136,0.2743,0.2318
1373,01/06/20 06:00:01 AM,0.3136,0.2739,0.2318
1374,01/06/20 06:30:01 AM,0.3133,0.2739,0.2318
1375,01/06/20 07:00:01 AM,0.3133,0.2739,0.2315
1376,01/06/20 07:30:01 AM,0.3133,0.2736,0.2318
1377,01/06/20 08:00:01 AM,0.3133,0.2736,0.2318
1378,01/06/20 08:30:01 AM,0.3133,0.2736,0.2318
1379,01/06/20 09:00:01 AM,0.3133,0.2732,0.2318
1380,01/06/20 09:30:01 AM,0.3133,0.2732,0.2318
1381,01/06/20 10:00:01 AM,0.3133,0.2732,0.2315
1382,01/06/20 10:30:01 AM,0.3133,0.2732,0.1053
1383,01/06/20 11:00:01 AM,0.3133,0.2729,-0.4737
1384,01/06/20 11:30:01 AM,0.3133,0.2729,-0.4737
1385,01/06/20 12:00:01 PM,0.3133,0.2729,0.2323
1386,01/06/20 12:30:01 PM,0.3133,0.2729,0.2323
1387,01/06/20 01:00:01 PM,0.3133,0.2736,0.2318
1388,01/06/20 01:30:01 PM,0.3128,0.2749,0.2323
1389,01/06/20 02:00:01 PM,0.3133,0.2770,0.2323
1390,01/06/20 02:30:01 PM,0.3133,0.2810,0.2323
1391,01/06/20 03:00:01 PM,0.3136,0.2840,0.2323
1392,01/06/20 03:30:01 PM,0.3140,0.2850,0.2318
1393,01/06/20 04:00:01 PM,0.3144,0.2850,0.2318
1394,01/06/20 04:30:01 PM,0.3148,0.2847,0.2318
1395,01/06/20 05:00:01 PM,0.3151,0.2840,0.2318
1396,01/06/20 05:30:01 PM,0.3151,0.2837,0.2318
1397,01/06/20 06:00:01 PM,0.3151,0.2834,0.2315
1398,01/06/20 06:30:01 PM,0.3151,0.2830,0.2315
1399,01/06/20 07:00:01 PM,0.3151,0.2827,0.2318
1400,01/06/20 07:30:01 PM,0.3156,0.2824,0.2318
1401,01/06/20 08:00:01 PM,0.3156,0.2821,0.2315
1402,01/06/20 08:30:01 PM,0.3156,0.2817,0.2315
