"Plot Title: MMSM5"
"#","Date Time, GMT-07:00","Water Content, m³/m³ (LGR S/N: 20446556, SEN S/N: 10759123, LBL: MMSM5 1 m)","Water Content, m³/m³ (LGR S/N: 20446556, SEN S/N: 20456141, LBL: MMSM5 30 cm)","Water Content, m³/m³ (LGR S/N: 20446556, SEN S/N: 20652825, LBL: MMSM5 10 cm)"
309,09/11/19 12:00:01 AM,0.2185,0.1789,0.0902
310,09/11/19 12:30:01 AM,0.2182,0.1793,0.0902
311,09/11/19 01:00:01 AM,0.2182,0.1789,0.0902
312,09/11/19 01:30:01 AM,0.2182,0.1793,0.0896
313,09/11/19 02:00:01 AM,0.2182,0.1793,0.0896
314,09/11/19 02:30:01 AM,0.2182,0.1793,0.0896
315,09/11/19 03:00:01 AM,0.2185,0.1793,0.0896
316,09/11/19 03:30:01 AM,0.2182,0.1789,0.0896
317,09/11/19 04:00:01 AM,0.2185,0.1793,0.0893
318,09/11/19 04:30:01 AM,0.2185,0.1793,0.0893
319,09/11/19 05:00:01 AM,0.2185,0.1793,0.0893
320,09/11/19 05:30:01 AM,0.2185,0.1793,0.0893
321,09/11/19 06:00:01 AM,0.2185,0.1789,0.0887
322,09/11/19 06:30:01 AM,0.2185,0.1783,0.0887
323,09/11/19 07:00:01 AM,0.2185,0.1783,0.0887
324,09/11/19 07:30:01 AM,0.2185,0.1789,0.0887
325,09/11/19 08:00:01 AM,0.2185,0.1789,0.0887
326,09/11/19 08:30:01 AM,0.2190,0.1793,0.0887
327,09/11/19 09:00:01 AM,0.2190,0.1793,0.0893
328,09/11/19 09:30:01 AM,0.2190,0.1789,0.0893
329,09/11/19 10:00:01 AM,0.2190,0.1789,0.0893
330,09/11/19 10:30:01 AM,0.2190,0.1793,0.0896
331,09/11/19 11:00:01 AM,0.2195,0.1789,0.0902
332,09/11/19 11:30:01 AM,0.2190,0.1789,0.0908
333,09/11/19 12:00:01 PM,0.2195,0.1789,0.0914
334,09/11/19 12:30:01 PM,0.2195,0.1793,0.0920
335,09/11/19 01:00:01 PM,0.2195,0.1793,0.0926
336,09/11/19 01:30:01 PM,0.2195,0.1789,0.0932
337,09/11/19 02:00:01 PM,0.2195,0.1793,0.0937
338,09/11/19 02:30:01 PM,0.2190,0.1789,0.0943
339,09/11/19 03:00:01 PM,0.2195,0.1793,0.0949
340,09/11/19 03:30:01 PM,0.2195,0.1793,0.0961
341,09/11/19 04:00:01 PM,0.2195,0.1789,0.0963
342,09/11/19 04:30:01 PM,0.2190,0.1793,0.0963
343,09/11/19 05:00:01 PM,0.2190,0.1793,0.0969
344,09/11/19 05:30:01 PM,0.2190,0.1789,0.0969
345,09/11/19 06:00:01 PM,0.2190,0.1793,0.0975
346,09/11/19 06:30:01 PM,0.2190,0.1793,0.0975
347,09/11/19 07:00:01 PM,0.2185,0.1793,0.0969
348,09/11/19 07:30:01 PM,0.2190,0.1793,0.0963
349,09/11/19 08:00:01 PM,0.2185,0.1789,0.0963
350,09/11/19 08:30:01 PM,0.2185,0.1793,0.0961
351,09/11/19 09:00:01 PM,0.2185,0.1793,0.0955
352,09/11/19 09:30:01 PM,0.2185,0.1793,0.0955
353,09/11/19 10:00:01 PM,0.2185,0.1793,0.0949
354,09/11/19 10:30:01 PM,0.2185,0.1793,0.0943
355,09/11/19 11:00:01 PM,0.2190,0.1793,0.0943
356,09/11/19 11:30:01 PM,0.2185,0.1793,0.0937
357,09/12/19 12:00:01 AM,0.2185,0.1793,0.0932
358,09/12/19 12:30:01 AM,0.2185,0.1793,0.0932
359,09/12/19 01:00:01 AM,0.2190,0.1797,0.0932
360,09/12/19 01:30:01 AM,0.2190,0.1797,0.0926
361,09/12/19 02:00:01 AM,0.2190,0.1793,0.0926
362,09/12/19 02:30:01 AM,0.2190,0.1789,0.0920
363,09/12/19 03:00:01 AM,0.2190,0.1793,0.0920
364,09/12/19 03:30:01 AM,0.2190,0.1793,0.0920
365,09/12/19 04:00:01 AM,0.2190,0.1793,0.0914
366,09/12/19 04:30:01 AM,0.2190,0.1793,0.0914
367,09/12/19 05:00:01 AM,0.2190,0.1793,0.0914
368,09/12/19 05:30:01 AM,0.2190,0.1793,0.0914
369,09/12/19 06:00:01 AM,0.2190,0.1793,0.0908
370,09/12/19 06:30:01 AM,0.2190,0.1793,0.0908
371,09/12/19 07:00:01 AM,0.2190,0.1789,0.0908
372,09/12/19 07:30:01 AM,0.2190,0.1789,0.0908
373,09/12/19 08:00:01 AM,0.2190,0.1793,0.0908
374,09/12/19 08:30:01 AM,0.2195,0.1797,0.0908
375,09/12/19 09:00:01 AM,0.2195,0.1797,0.0908
376,09/12/19 09:30:01 AM,0.2195,0.1797,0.0914
377,09/12/19 10:00:01 AM,0.2195,0.1797,0.0920
378,09/12/19 10:30:01 AM,0.2195,0.1793,0.0920
379,09/12/19 11:00:01 AM,0.2195,0.1797,0.0926
380,09/12/19 11:30:01 AM,0.2195,0.1797,0.0932
381,09/12/19 12:00:01 PM,0.2195,0.1793,0.0943
382,09/12/19 12:30:01 PM,0.2195,0.1797,0.0943
383,09/12/19 01:00:01 PM,0.2195,0.1793,0.0949
384,09/12/19 01:30:01 PM,0.2195,0.1793,0.0955
385,09/12/19 02:00:01 PM,0.2195,0.1797,0.0963
386,09/12/19 02:30:01 PM,0.2195,0.1797,0.0969
387,09/12/19 03:00:01 PM,0.2190,0.1797,0.0975
388,09/12/19 03:30:01 PM,0.2190,0.1797,0.0986
389,09/12/19 04:00:01 PM,0.2195,0.1797,0.0992
390,09/12/19 04:30:01 PM,0.2190,0.1797,0.0998
391,09/12/19 05:00:01 PM,0.2190,0.1797,0.1003
392,09/12/19 05:30:01 PM,0.2190,0.1793,0.1003
393,09/12/19 06:00:01 PM,0.2190,0.1797,0.1003
394,09/12/19 06:30:01 PM,0.2190,0.1793,0.1003
395,09/12/19 07:00:01 PM,0.2190,0.1793,0.1003
396,09/12/19 07:30:01 PM,0.2185,0.1797,0.0998
